participant_ID,Timestamp,Event,Stimulus,isTarget,isValidation,isRepeat,Button,Accuracy.IR,Accuracy.WR,Reaction_time_IR,Reaction_time_WR,CR_IR,CR_WR
302,1770525693396,WR pressed,HVL_107_A,TRUE,NA,TRUE,No,N/A,1,NA,1206,N/A,N/A
302,1770525694536,Sentence shown,LVL_137_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525704225,Sentence shown,HH_146_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525709504,Sentence shown,LVH_118_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525718163,Sentence shown,LVL_105_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525725920,Sentence shown,HVL_134_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525740926,Sentence shown,LVL_137_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525743257,IR pressed,LVL_137_P,TRUE,NA,TRUE,Spacebar,1,N/A,2331,NA,N/A,N/A
302,1770525743675,WR pressed,LVL_137_P,TRUE,NA,TRUE,Yes,N/A,0,NA,418,N/A,N/A
302,1770525744437,Sentence shown,HVL_151_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525751851,Sentence shown,LVH_118_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525757118,Sentence shown,HH_146_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525758873,IR pressed,HH_146_A,TRUE,NA,TRUE,Spacebar,1,N/A,1755,NA,N/A,N/A
302,1770525759287,WR pressed,HH_146_A,TRUE,NA,TRUE,Yes,N/A,1,NA,414,N/A,N/A
302,1770525760414,Sentence shown,LVL_126_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525770729,Sentence shown,HVL_122_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525785596,Sentence shown,HVL_134_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525786929,IR pressed,HVL_134_P,TRUE,NA,TRUE,Spacebar,1,N/A,1333,NA,N/A,N/A
302,1770525787256,WR pressed,HVL_134_P,TRUE,NA,TRUE,Yes,N/A,0,NA,327,N/A,N/A
302,1770525788546,Sentence shown,LVH_182_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525798358,Sentence shown,HVL_151_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525799170,IR pressed,HVL_151_A,TRUE,NA,TRUE,Spacebar,1,N/A,812,NA,N/A,N/A
302,1770525799343,WR pressed,HVL_151_A,TRUE,NA,TRUE,Yes,N/A,1,NA,173,N/A,N/A
302,1770525800499,Sentence shown,LVL_126_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525805804,Sentence shown,HH_152_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525810694,Sentence shown,HH_142_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525815590,Sentence shown,LVH_153_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525825635,Sentence shown,HVL_122_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525826725,IR pressed,HVL_122_P,TRUE,NA,TRUE,Spacebar,1,N/A,1090,NA,N/A,N/A
302,1770525827050,WR pressed,HVL_122_P,TRUE,NA,TRUE,Yes,N/A,1,NA,325,N/A,N/A
302,1770525830776,Sentence shown,HH_152_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525831841,IR pressed,HH_152_A,TRUE,NA,TRUE,Spacebar,1,N/A,1065,NA,N/A,N/A
302,1770525833249,WR pressed,HH_152_A,TRUE,NA,TRUE,No,N/A,1,NA,1408,N/A,N/A
302,1770525836673,Sentence shown,LVH_182_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525837442,IR pressed,LVH_182_A,TRUE,NA,TRUE,Spacebar,1,N/A,769,NA,N/A,N/A
302,1770525837965,WR pressed,LVH_182_A,TRUE,NA,TRUE,Yes,N/A,1,NA,522,N/A,N/A
302,1770525843960,Sentence shown,LVL_127_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525849209,Sentence shown,HH_142_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525850278,IR pressed,HH_142_P,TRUE,NA,TRUE,Spacebar,1,N/A,1069,NA,N/A,N/A
302,1770525850614,WR pressed,HH_142_P,TRUE,NA,TRUE,Yes,N/A,1,NA,336,N/A,N/A
302,1770525860633,Sentence shown,LVH_153_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525861633,IR pressed,LVH_153_A,TRUE,NA,TRUE,Spacebar,1,N/A,1000,NA,N/A,N/A
302,1770525862337,WR pressed,LVH_153_A,TRUE,NA,TRUE,No,N/A,1,NA,704,N/A,N/A
302,1770525867255,Sentence shown,LVL_127_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525868178,IR pressed,LVL_127_A,TRUE,NA,TRUE,Spacebar,1,N/A,923,NA,N/A,N/A
302,1770525868866,WR pressed,LVL_127_A,TRUE,NA,TRUE,Yes,N/A,1,NA,688,N/A,N/A
302,1770525870024,Sentence shown,LVH_103_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525880105,Sentence shown,LVH_103_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770525881344,IR pressed,LVH_103_P,TRUE,NA,TRUE,Spacebar,1,N/A,1239,NA,N/A,N/A
302,1770525882927,WR pressed,LVH_103_P,TRUE,NA,TRUE,Yes,N/A,0,NA,1583,N/A,N/A
302,1770526208463,Sentence shown,HH_167_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526221394,Sentence shown,LVL_108_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526226415,Sentence shown,LVL_104_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526239964,Sentence shown,HH_167_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526242229,IR pressed,HH_167_P,TRUE,NA,TRUE,Spacebar,1,N/A,2265,NA,N/A,N/A
302,1770526242980,WR pressed,HH_167_P,TRUE,NA,TRUE,No,N/A,1,NA,751,N/A,N/A
302,1770526249126,Sentence shown,LVL_108_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526259555,Sentence shown,LVL_104_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526261445,IR pressed,LVL_104_A,TRUE,NA,TRUE,Spacebar,1,N/A,1890,NA,N/A,N/A
302,1770526261818,WR pressed,LVL_104_A,TRUE,NA,TRUE,Yes,N/A,0,NA,373,N/A,N/A
302,1770526295197,Sentence shown,HVL_106_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526309697,Sentence shown,HVL_143_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526322842,Sentence shown,HH_156_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526327647,Sentence shown,HVL_106_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526329648,IR pressed,HVL_106_P,TRUE,NA,TRUE,Spacebar,1,N/A,2001,NA,N/A,N/A
302,1770526331351,WR pressed,HVL_106_P,TRUE,NA,TRUE,No,N/A,1,NA,1703,N/A,N/A
302,1770526346631,Sentence shown,HVL_117_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526360963,Sentence shown,HVL_143_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526361791,IR pressed,HVL_143_A,TRUE,NA,TRUE,Spacebar,1,N/A,828,NA,N/A,N/A
302,1770526362351,WR pressed,HVL_143_A,TRUE,NA,TRUE,Yes,N/A,1,NA,560,N/A,N/A
302,1770526363522,Sentence shown,HH_156_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526364841,IR pressed,HH_156_A,TRUE,NA,TRUE,Spacebar,1,N/A,1319,NA,N/A,N/A
302,1770526365375,WR pressed,HH_156_A,TRUE,NA,TRUE,Yes,N/A,1,NA,534,N/A,N/A
302,1770526366370,Sentence shown,LVH_172_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526371483,Sentence shown,LVH_168_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526381148,Sentence shown,LVL_149_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526384064,Validation Wrong IR pressed,LVL_149_A,TRUE,NA,NA,Spacebar,0,N/A,2916,NA,N/A,N/A
302,1770526384064,IR pressed,LVL_149_A,TRUE,NA,NA,Spacebar,0,N/A,2916,NA,N/A,N/A
302,1770526384820,WR pressed,LVL_149_A,TRUE,NA,NA,Yes,N/A,0,NA,755,N/A,N/A
302,1770526393294,Sentence shown,LVH_172_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526398487,Sentence shown,HVL_117_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526400418,IR pressed,HVL_117_A,TRUE,NA,TRUE,Spacebar,1,N/A,1931,NA,N/A,N/A
302,1770526401084,WR pressed,HVL_117_A,TRUE,NA,TRUE,Yes,N/A,0,NA,666,N/A,N/A
302,1770526402352,Sentence shown,HVL_152_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526410361,Sentence shown,LVH_149_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526415256,Sentence shown,LVH_168_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526425052,Sentence shown,LVL_149_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526426458,IR pressed,LVL_149_P,TRUE,NA,TRUE,Spacebar,1,N/A,1406,NA,N/A,N/A
302,1770526426630,WR pressed,LVL_149_P,TRUE,NA,TRUE,No,N/A,1,NA,172,N/A,N/A
302,1770526432182,Sentence shown,HVL_152_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526433592,IR pressed,HVL_152_P,TRUE,NA,TRUE,Spacebar,1,N/A,1410,NA,N/A,N/A
302,1770526433757,WR pressed,HVL_152_P,TRUE,NA,TRUE,No,N/A,0,NA,165,N/A,N/A
302,1770526434476,Sentence shown,LVL_101_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526446405,Sentence shown,HH_141_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526451321,Sentence shown,LVH_149_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526453035,IR pressed,LVH_149_A,TRUE,NA,TRUE,Spacebar,1,N/A,1714,NA,N/A,N/A
302,1770526454598,WR pressed,LVH_149_A,TRUE,NA,TRUE,No,N/A,1,NA,1563,N/A,N/A
302,1770526458222,Sentence shown,HH_137_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526463277,Sentence shown,LVL_101_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526464764,IR pressed,LVL_101_P,TRUE,NA,TRUE,Spacebar,1,N/A,1487,NA,N/A,N/A
302,1770526465543,WR pressed,LVL_101_P,TRUE,NA,TRUE,Yes,N/A,1,NA,779,N/A,N/A
302,1770526466520,Sentence shown,LVH_106_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526491266,Sentence shown,HH_137_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526492252,IR pressed,HH_137_A,TRUE,NA,TRUE,Spacebar,1,N/A,986,NA,N/A,N/A
302,1770526492681,WR pressed,HH_137_A,TRUE,NA,TRUE,Yes,N/A,0,NA,429,N/A,N/A
302,1770526493714,Sentence shown,HH_141_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526497475,WR pressed,HH_141_P,TRUE,NA,TRUE,Yes,N/A,1,NA,496,N/A,N/A
302,1770526498224,Sentence shown,LVH_106_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526499851,IR pressed,LVH_106_A,TRUE,NA,TRUE,Spacebar,1,N/A,1627,NA,N/A,N/A
302,1770526500176,WR pressed,LVH_106_A,TRUE,NA,TRUE,Yes,N/A,1,NA,325,N/A,N/A
302,1770526507965,Sentence shown,LVH_126_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526544466,Sentence shown,LVH_126_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526546934,IR pressed,LVH_126_P,TRUE,NA,TRUE,Spacebar,1,N/A,2468,NA,N/A,N/A
302,1770526547592,WR pressed,LVH_126_P,TRUE,NA,TRUE,No,N/A,1,NA,658,N/A,N/A
302,1770526593122,Sentence shown,HVL_103_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526605135,Sentence shown,HVL_135_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526619954,Sentence shown,HH_178_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526633539,Sentence shown,HVL_135_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526638265,Sentence shown,HVL_103_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526650217,Sentence shown,HVL_100_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526655161,Sentence shown,LVH_133_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526665206,Sentence shown,HH_178_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526689958,Sentence shown,HVL_100_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526691754,IR pressed,HVL_100_A,TRUE,NA,TRUE,Spacebar,1,N/A,1796,NA,N/A,N/A
302,1770526692150,WR pressed,HVL_100_A,TRUE,NA,TRUE,Yes,N/A,1,NA,396,N/A,N/A
302,1770526693157,Sentence shown,HH_155_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526698260,Sentence shown,LVH_133_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526702065,WR pressed,LVH_133_A,TRUE,NA,TRUE,Yes,N/A,0,NA,449,N/A,N/A
302,1770526718502,Sentence shown,HH_169_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526728871,Sentence shown,HH_155_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526730083,IR pressed,HH_155_A,TRUE,NA,TRUE,Spacebar,1,N/A,1212,NA,N/A,N/A
302,1770526730565,WR pressed,HH_155_A,TRUE,NA,TRUE,Yes,N/A,0,NA,482,N/A,N/A
302,1770526736482,Sentence shown,LVL_100_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526746343,Sentence shown,HH_187_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526751174,Sentence shown,LVH_122_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526761378,Sentence shown,HH_169_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526763088,IR pressed,HH_169_A,TRUE,NA,TRUE,Spacebar,1,N/A,1710,NA,N/A,N/A
302,1770526763428,WR pressed,HH_169_A,TRUE,NA,TRUE,Yes,N/A,1,NA,340,N/A,N/A
302,1770526784849,Sentence shown,HH_187_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526790106,Sentence shown,LVL_100_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526791815,IR pressed,LVL_100_P,TRUE,NA,TRUE,Spacebar,1,N/A,1709,NA,N/A,N/A
302,1770526792717,WR pressed,LVL_100_P,TRUE,NA,TRUE,No,N/A,1,NA,902,N/A,N/A
302,1770526793862,Sentence shown,HVL_119_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526804083,Sentence shown,LVL_146_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526808938,Sentence shown,LVH_122_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526809637,IR pressed,LVH_122_P,TRUE,NA,TRUE,Spacebar,1,N/A,699,NA,N/A,N/A
302,1770526810410,WR pressed,LVH_122_P,TRUE,NA,TRUE,No,N/A,0,NA,773,N/A,N/A
302,1770526811537,Sentence shown,LVL_103_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526812894,Validation Wrong IR pressed,LVL_103_P,TRUE,NA,NA,Spacebar,0,N/A,1357,NA,N/A,N/A
302,1770526812894,IR pressed,LVL_103_P,TRUE,NA,NA,Spacebar,0,N/A,1357,NA,N/A,N/A
302,1770526813862,WR pressed,LVL_103_P,TRUE,NA,NA,No,N/A,0,NA,968,N/A,N/A
302,1770526814774,Sentence shown,LVH_130_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526819656,Sentence shown,LVL_115_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526821748,Validation Wrong IR pressed,LVL_115_P,TRUE,NA,NA,Spacebar,0,N/A,2092,NA,N/A,N/A
302,1770526821748,IR pressed,LVL_115_P,TRUE,NA,NA,Spacebar,0,N/A,2092,NA,N/A,N/A
302,1770526822662,WR pressed,LVL_115_P,TRUE,NA,NA,No,N/A,1,NA,913,N/A,N/A
302,1770526823849,Sentence shown,HVL_119_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526826706,IR pressed,HVL_119_P,TRUE,NA,TRUE,Spacebar,1,N/A,2857,NA,N/A,N/A
302,1770526827346,WR pressed,HVL_119_P,TRUE,NA,TRUE,No,N/A,0,NA,640,N/A,N/A
302,1770526828412,Sentence shown,LVL_146_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526833173,Sentence shown,LVL_103_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526834093,IR pressed,LVL_103_P,TRUE,NA,TRUE,Spacebar,1,N/A,920,NA,N/A,N/A
302,1770526834613,WR pressed,LVL_103_P,TRUE,NA,TRUE,Yes,N/A,1,NA,520,N/A,N/A
302,1770526835342,Sentence shown,LVH_130_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526836789,IR pressed,LVH_130_A,TRUE,NA,TRUE,Spacebar,1,N/A,1447,NA,N/A,N/A
302,1770526837143,WR pressed,LVH_130_A,TRUE,NA,TRUE,Yes,N/A,1,NA,354,N/A,N/A
302,1770526838402,Sentence shown,LVL_115_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
302,1770526842214,WR pressed,LVL_115_A,TRUE,NA,TRUE,Yes,N/A,0,NA,349,N/A,N/A
303,1770525538523,Sentence shown,HVL_103_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525561131,Sentence shown,LVL_127_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525571196,Sentence shown,HVL_103_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525572952,IR pressed,HVL_103_P,TRUE,NA,TRUE,Spacebar,1,N/A,1756,NA,N/A,N/A
303,1770525573861,WR pressed,HVL_103_P,TRUE,NA,TRUE,Yes,N/A,1,NA,909,N/A,N/A
303,1770525574691,Sentence shown,HVL_111_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525589491,Sentence shown,HH_152_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525601729,Sentence shown,LVL_127_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525603788,IR pressed,LVL_127_P,TRUE,NA,TRUE,Spacebar,1,N/A,2059,NA,N/A,N/A
303,1770525605794,WR pressed,LVL_127_P,TRUE,NA,TRUE,No,N/A,1,NA,2006,N/A,N/A
303,1770525612006,Sentence shown,HVL_111_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525613688,IR pressed,HVL_111_P,TRUE,NA,TRUE,Spacebar,1,N/A,1682,NA,N/A,N/A
303,1770525617887,Sentence shown,LVL_149_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525632510,Sentence shown,HH_145_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525647081,Sentence shown,HH_152_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525649207,IR pressed,HH_152_P,TRUE,NA,TRUE,Spacebar,1,N/A,2126,NA,N/A,N/A
303,1770525650634,WR pressed,HH_152_P,TRUE,NA,TRUE,No,N/A,0,NA,1427,N/A,N/A
303,1770525651361,Sentence shown,LVL_149_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525653278,IR pressed,LVL_149_A,TRUE,NA,TRUE,Spacebar,1,N/A,1917,NA,N/A,N/A
303,1770525654093,WR pressed,LVL_149_A,TRUE,NA,TRUE,No,N/A,0,NA,815,N/A,N/A
303,1770525654815,Sentence shown,LVL_115_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525660072,Sentence shown,LVH_164_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525665241,Sentence shown,LVL_102_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525679750,Sentence shown,LVH_149_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525684810,Sentence shown,HH_145_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525686959,IR pressed,HH_145_A,TRUE,NA,TRUE,Spacebar,1,N/A,2149,NA,N/A,N/A
303,1770525689522,WR pressed,HH_145_A,TRUE,NA,TRUE,Yes,N/A,0,NA,2563,N/A,N/A
303,1770525690474,Sentence shown,LVL_115_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525711441,Sentence shown,LVH_164_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525713789,IR pressed,LVH_164_A,TRUE,NA,TRUE,Spacebar,1,N/A,2348,NA,N/A,N/A
303,1770525714779,WR pressed,LVH_164_A,TRUE,NA,TRUE,No,N/A,1,NA,990,N/A,N/A
303,1770525715834,Sentence shown,LVL_102_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525717736,IR pressed,LVL_102_P,TRUE,NA,TRUE,Spacebar,1,N/A,1902,NA,N/A,N/A
303,1770525718621,WR pressed,LVL_102_P,TRUE,NA,TRUE,No,N/A,0,NA,885,N/A,N/A
303,1770525719699,Sentence shown,HH_153_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525724673,Sentence shown,HVL_163_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525729480,Sentence shown,HH_137_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525734224,Sentence shown,HVL_126_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525744457,Sentence shown,LVH_149_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525766136,Sentence shown,HVL_163_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525768692,IR pressed,HVL_163_A,TRUE,NA,TRUE,Spacebar,1,N/A,2556,NA,N/A,N/A
303,1770525770179,WR pressed,HVL_163_A,TRUE,NA,TRUE,No,N/A,1,NA,1487,N/A,N/A
303,1770525771134,Sentence shown,HH_137_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525772737,IR pressed,HH_137_P,TRUE,NA,TRUE,Spacebar,1,N/A,1603,NA,N/A,N/A
303,1770525773440,WR pressed,HH_137_P,TRUE,NA,TRUE,No,N/A,1,NA,703,N/A,N/A
303,1770525779698,Sentence shown,HH_153_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525781606,IR pressed,HH_153_A,TRUE,NA,TRUE,Spacebar,1,N/A,1908,NA,N/A,N/A
303,1770525789250,Sentence shown,LVH_146_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525802223,Sentence shown,HVL_126_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525804085,IR pressed,HVL_126_A,TRUE,NA,TRUE,Spacebar,1,N/A,1862,NA,N/A,N/A
303,1770525806652,WR pressed,HVL_126_A,TRUE,NA,TRUE,Yes,N/A,1,NA,2567,N/A,N/A
303,1770525812757,Sentence shown,LVH_172_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525832561,Sentence shown,LVH_146_A,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525834516,IR pressed,LVH_146_A,TRUE,NA,TRUE,Spacebar,1,N/A,1955,NA,N/A,N/A
303,1770525837097,WR pressed,LVH_146_A,TRUE,NA,TRUE,Yes,N/A,1,NA,2581,N/A,N/A
303,1770525842924,Sentence shown,LVH_172_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525876947,Sentence shown,LVH_124_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525891733,Sentence shown,HVL_119_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525927541,Sentence shown,HH_169_A,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525932480,Sentence shown,LVH_124_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525934119,IR pressed,LVH_124_P,TRUE,NA,TRUE,Spacebar,1,N/A,1639,NA,N/A,N/A
303,1770525934791,WR pressed,LVH_124_P,TRUE,NA,TRUE,No,N/A,1,NA,672,N/A,N/A
303,1770525940863,Sentence shown,HH_187_P,TRUE,NA,NA,N/A,N/A,N/A,NA,NA,N/A,N/A
303,1770525945678,Sentence shown,HVL_119_P,TRUE,NA,TRUE,N/A,N/A,N/A,NA,NA,N/A,N/A
